,R05_07_N_CO201,R05_07_N_FCI01_1,R05_07_N_TRU01,R05_07_V_CO201,R05_07_V_FCI01_1,R05_07_V_TRU01,HTRK_VEN01_TI01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01
2025-10-01 08:00:00+00:00,698.0519962,58.26395508,22.87888889,729.3337434,59.18408812,22.75111111,16.93333333,132.0373095,139.814077,21.20984127,11.48561254
2025-10-01 08:15:00+00:00,710.8954432,61.64012574,22.90571429,732.3856582,58.65976027,22.90202381,16.97142857,135.1142177,134.8173004,22.53622449,11.85416512
2025-10-01 08:30:00+00:00,714.7398044,62.57231481,23.024,744.1190976,60.3923445,22.86433333,16.93777778,139.4456667,128.8811112,24.1802963,11.95388889
2025-10-01 08:45:00+00:00,724.9452416,62.46014652,23.07534392,725.0825708,59.71612086,22.89904762,17.06583333,143.2434728,153.6833904,25.52987975,11.96517941
2025-10-01 09:00:00+00:00,716.8593463,62.22210575,23.06834467,717.359158,59.15534917,22.91560812,16.83928571,147.2241775,152.8546203,26.780671,12.26785714
2025-10-01 09:15:00+00:00,708.8664073,62.18369048,23.03777778,712.7278796,59.5741402,23.0,17.17628571,151.3901863,148.5452938,27.90920588,12.65648475
2025-10-01 09:30:00+00:00,701.59264,61.92422116,23.14188034,717.6988983,59.01384945,23.00009921,16.91538462,155.2390136,132.2308615,28.83788854,12.72836373
2025-10-01 09:45:00+00:00,691.8381029,62.4249479,23.3,709.6181866,60.44118149,23.08222222,16.8,159.5945732,140.1773391,29.73606926,12.28429365
2025-10-01 10:00:00+00:00,699.1733261,62.40334982,23.20625,723.2338036,60.68489853,22.98857143,17.00744048,163.8855241,139.8239591,30.42669553,12.48302412
2025-10-01 10:15:00+00:00,680.2875417,62.10767603,23.2,706.6914735,60.88139577,23.08571429,17.06142857,167.9640741,147.4511042,30.92051587,12.06328042
2025-10-01 10:30:00+00:00,651.4116517,61.96138385,23.11428571,678.0017593,61.03130396,23.0,17.1,172.4356122,162.1688618,31.29119048,11.47862245
2025-10-01 10:45:00+00:00,654.1084402,63.57390572,23.18533333,670.2377877,61.08402094,22.99555556,16.96419048,176.4025926,409.215003,31.50833333,12.02094444
2025-10-01 11:00:00+00:00,649.7555505,62.49522019,23.20636054,663.3550608,60.85412286,23.06714286,17.0852381,180.948188,580.4984672,31.57867063,12.93288265
2025-10-01 11:15:00+00:00,634.0534224,62.43956601,23.36285714,657.6438388,60.51049107,23.11333333,17.29333333,185.2020851,481.2522399,31.45333333,14.66810602
2025-10-01 11:30:00+00:00,625.8998541,62.11536797,23.325,659.9872782,61.00674326,23.23846154,17.22083333,189.9448129,499.1615314,31.14107143,15.46928571
2025-10-01 11:45:00+00:00,619.1488118,62.1566811,23.30577778,654.4708649,60.52188484,23.2,17.02,194.2305952,506.2887906,30.68638889,15.94238596
2025-10-01 12:00:00+00:00,615.0522658,61.89962963,23.31,652.7395551,61.55056756,23.28,16.965,198.5225661,432.1113067,30.12296296,15.77212963
2025-10-01 12:15:00+00:00,621.4457341,62.72635698,23.34761905,651.438721,61.95384255,23.3,16.97916667,202.6981228,555.9088365,29.33420068,15.73247024
2025-10-01 12:30:00+00:00,624.0340067,62.55320346,23.42039683,640.1857624,62.00115858,23.3,17.10277778,206.9578175,506.3194448,28.42542857,15.38688571
2025-10-01 12:45:00+00:00,626.356137,62.53253968,23.41860283,636.414217,61.70193237,23.3,17.20748299,210.7588095,476.5520422,27.45952381,15.6017316
2025-10-01 13:00:00+00:00,628.5971247,62.95897855,23.6,633.1923743,62.09360471,23.36507937,16.99535714,214.5057323,419.3836693,26.32648148,15.51141764
2025-10-01 13:15:00+00:00,620.5857295,62.64854927,23.53035714,637.5670034,62.36429523,23.4572619,16.79285714,218.787415,399.4198985,24.94285714,15.5663254
2025-10-01 13:30:00+00:00,608.2006801,63.73594248,23.52666667,629.9232959,62.93128793,23.54611111,17.05777778,222.3443545,358.9441237,23.62341799,15.30874074
2025-10-01 13:45:00+00:00,579.7771256,64.32984307,23.51410256,610.2432814,63.52430902,23.50506803,17.1,226.279263,359.8908461,22.01831066,15.38011489
2025-10-01 14:00:00+00:00,561.4703704,60.69859657,23.44571429,599.4158814,60.35829933,23.54666667,17.26857143,229.7851282,319.1753302,20.49,15.51251282
2025-10-01 14:15:00+00:00,555.1421429,64.29226422,23.44222222,592.4133351,65.42097972,23.62533333,17.08761905,233.3373911,302.204994,18.79274074,15.75628283
2025-10-01 14:30:00+00:00,542.9624105,64.5748557,23.4010989,589.2564587,65.21106285,23.77142857,16.53365385,236.8870465,279.2962891,16.98075397,16.2215462
2025-10-01 14:45:00+00:00,537.0357888,63.77848117,23.58,588.4869523,65.1862568,23.88666667,17.07333333,240.3391741,215.933485,15.11637085,15.78728571
2025-10-01 15:00:00+00:00,534.9441601,64.72990627,23.5,580.1463836,65.50142324,23.95918367,17.1,243.6656736,202.9948678,13.21368893,15.3885923
2025-10-01 15:15:00+00:00,528.4788919,64.68775854,23.5,565.7939831,65.69013219,23.92412698,16.85222222,246.9635943,175.7341887,11.26,15.51757576
2025-10-01 15:30:00+00:00,517.7577231,63.28452381,23.6422619,554.0330192,64.72437674,24.0,17.31744898,250.0711111,131.4118024,9.330011338,15.05923469
2025-10-01 15:45:00+00:00,508.9859848,60.58833204,23.7,544.1643746,64.49469398,23.90415584,16.61238095,253.3928802,49.87684584,7.20090404,14.82930548
2025-10-01 16:00:00+00:00,502.9827236,61.66435271,23.57142857,536.796425,65.94597902,23.72142857,16.48571429,256.4337585,23.54961979,5.185884354,13.95973923
2025-10-01 16:15:00+00:00,496.7873099,62.1073545,23.444,529.9574324,65.81402853,23.57580952,17.41146032,259.5402578,19.27509736,3.113627225,13.0238442
2025-10-01 16:30:00+00:00,492.1157672,62.16043771,23.39666667,524.0002357,65.61333333,23.45111111,16.46833333,262.7977884,6.916084512,0.864708995,12.82537037
2025-10-01 16:45:00+00:00,488.9709675,62.52907291,23.26071429,522.0330543,66.46918638,23.32777778,16.37857143,265.5276786,2.39070799,-0.914030612,12.43377551
2025-10-01 17:00:00+00:00,487.3219065,62.02815324,23.2,520.4912277,66.26501572,23.2925,17.67244444,268.9313273,0.282355871,-3.30060558,12.27468783
2025-10-01 17:15:00+00:00,484.1728102,62.16618284,23.14535714,518.2096774,64.49616674,23.2,16.49583333,271.9151361,0.0,-5.393622449,12.42508547
2025-10-01 17:30:00+00:00,483.4909232,62.84826797,23.1,514.5650493,65.59935851,23.13185185,16.618,275.2416693,0.0,-7.642468458,14.76115542
2025-10-01 17:45:00+00:00,480.4779453,63.51000567,23.06785714,511.7560709,66.24182643,23.04613095,17.68761905,278.2106009,0.0,-9.715705128,14.91258738
2025-10-01 18:00:00+00:00,480.3316433,65.28965812,23.0,510.5211111,65.45181134,23.0,16.50988095,281.366324,0.0,-11.83802597,14.23715873
2025-10-01 18:15:00+00:00,479.6021675,61.0502105,22.96964286,508.6019983,59.43753405,22.91428571,16.85178571,284.4828571,0.0,-13.86156746,12.00635884
2025-10-01 18:30:00+00:00,478.720202,58.22690476,22.9,507.151677,59.82295519,22.83869048,17.48891981,287.7976276,0.0,-15.93931319,11.51678581
2025-10-01 18:45:00+00:00,477.1004843,59.75122896,22.83703704,506.5852004,58.24500696,22.8,15.95666667,291.1972037,0.0,-18.02268783,11.25542857
2025-10-01 19:00:00+00:00,475.2124156,13.61607143,22.8,506.1354978,14.47052947,22.7,18.175,294.6418254,0.0,-20.10936508,11.0627551
2025-10-01 19:15:00+00:00,475.9710479,0.0,22.8,504.08156,0.0,22.69333333,18.27466667,298.0412381,0.0,-21.98561905,11.01389286
2025-10-01 19:30:00+00:00,474.2156648,0.0,22.77142857,503.4599764,0.0,22.6,18.4,301.4634491,0.0,-23.79688025,11.11172269
2025-10-01 19:45:00+00:00,473.960305,0.0,22.7,503.4438095,0.0,22.6,18.20857143,305.1077189,0.0,-25.64686195,10.7707697
2025-10-01 20:00:00+00:00,473.719657,0.0,22.7,503.8115708,0.0,22.6,17.66190476,308.8871919,0.0,-27.39306973,10.76382653
2025-10-01 20:15:00+00:00,473.2686111,0.0,22.7,502.4573737,0.0,22.5,16.70333333,312.7101744,0.0,-29.0461746,10.90542857
2025-10-01 20:30:00+00:00,473.0403786,0.0,22.63555556,502.2677919,0.0,22.46333333,15.77066667,316.7455423,0.0,-30.60983165,11.12936508
2025-10-01 20:45:00+00:00,473.2492063,0.0,22.6,502.1177613,0.0,22.4,14.95299145,320.6207983,0.0,-31.99896359,11.25982143
2025-10-01 21:00:00+00:00,472.650492,0.0,22.6,501.3006827,0.0,22.4,14.37277778,324.8987937,0.0,-33.35733333,11.69111111
2025-10-01 21:15:00+00:00,472.635175,0.0,22.6,501.2554113,0.0,22.30535714,13.92329932,329.061746,0.0,-34.52820862,11.64727273
2025-10-01 21:30:00+00:00,471.231873,0.0,22.6,500.0098597,0.0,22.3,13.44666667,333.3022222,0.0,-35.55333333,11.0932381
2025-10-01 21:45:00+00:00,471.8569303,0.0,22.51428571,499.6595012,0.0,22.21428571,13.1505102,337.9924603,0.0,-36.48777778,11.06614358
2025-10-01 22:00:00+00:00,470.6056489,0.0,22.5,499.33042,0.0,22.2,12.91190476,342.6029683,0.0,-37.2462381,10.68042857
2025-10-01 22:15:00+00:00,469.9291521,0.0,22.4952381,498.6827329,0.0,22.2,12.89285714,347.1555556,0.0,-37.81377551,10.34757937
2025-10-01 22:30:00+00:00,469.752036,0.0,22.40133333,497.2516498,0.0,22.11833333,12.69152116,351.6678408,0.0,-38.18288526,10.38076984
2025-10-01 22:45:00+00:00,468.8228836,0.0,22.4,496.7618803,0.0,22.1,12.6,356.6597619,0.0,-38.47333333,10.60419683
2025-10-01 23:00:00+00:00,469.3519359,0.0,22.4,495.4584041,0.0,22.1,12.52307692,66.09103896,0.0,-38.5,10.54327345
2025-10-01 23:15:00+00:00,468.17724,0.0,22.4,495.2064785,0.0,22.09333333,12.4,6.103640212,0.0,-38.389,10.89209524
2025-10-01 23:30:00+00:00,467.0677086,0.0,22.4,495.0133252,0.0,22.0,12.4,10.71366754,0.0,-38.06632653,10.75607653
2025-10-01 23:45:00+00:00,467.0665404,0.0,22.30666667,493.9525758,0.0,22.0,12.4,15.5285,0.0,-37.59922222,10.67308531
2025-10-02 00:00:00+00:00,467.0191616,0.0,22.3,493.1589979,0.0,22.0,12.4,19.84723639,0.0,-36.97138605,10.42755952
2025-10-02 00:15:00+00:00,465.5069919,0.0,22.3,493.6367236,0.0,22.0,12.4,24.50862434,0.0,-36.15351852,10.69593333
2025-10-02 00:30:00+00:00,464.6586088,0.0,22.3,492.6587661,0.0,21.91777778,12.4,29.01571368,0.0,-35.15841751,10.58583007
2025-10-02 00:45:00+00:00,464.3748016,0.0,22.3,492.1031385,0.0,21.9,12.4,33.52180272,0.0,-34.04190476,10.31354592
2025-10-02 01:00:00+00:00,463.6880314,0.0,22.27076923,491.2771788,0.0,21.9,12.4,37.55836508,0.0,-32.82687831,10.78031111
2025-10-02 01:15:00+00:00,463.678602,0.0,22.2,490.1666667,0.0,21.9,12.4,41.73117914,0.0,-31.4425737,10.68797477
2025-10-02 01:30:00+00:00,462.485971,0.0,22.2,488.9183101,0.0,21.9,12.4,45.53448004,0.0,-30.02471693,10.18535354
2025-10-02 01:45:00+00:00,462.4739057,0.0,22.2,488.5414462,0.0,21.9,12.4,49.64727615,0.0,-28.34748148,10.43528391
2025-10-02 02:00:00+00:00,461.2419701,0.0,22.2,488.6745212,0.0,21.9,12.4,53.25559807,0.0,-26.74671202,10.10569643
2025-10-02 02:15:00+00:00,461.0305169,0.0,22.19821429,488.9321937,0.0,21.84533333,12.4,56.89953535,0.0,-24.9977037,9.786533333
2025-10-02 02:30:00+00:00,465.7869793,0.0,22.08265306,495.7578144,0.0,21.88095238,12.4,60.58491572,0.0,-23.08940668,9.540555556
2025-10-02 02:45:00+00:00,471.1664847,0.0,22.16166667,501.7885225,0.0,21.86,12.4,63.97,0.0,-21.25573232,9.175579798
2025-10-02 03:00:00+00:00,476.6103634,32.86244113,22.24444444,503.9231566,41.33793651,21.9,14.73333333,67.38746212,0.0,-19.30179808,8.93375
2025-10-02 03:15:00+00:00,474.7835498,61.92354312,22.4,504.0013468,63.95454545,21.9,20.35178571,70.72765079,0.0,-17.25121405,8.905515152
2025-10-02 03:30:00+00:00,476.0912312,62.0755267,22.24945455,507.7119343,63.34812399,21.9,17.80688889,74.04311111,0.0,-15.18333333,8.929133333
2025-10-02 03:45:00+00:00,478.316031,61.85766178,22.29285714,510.5101222,64.20771283,21.9,18.26122449,77.32001134,0.0,-13.13767007,9.097911041
2025-10-02 04:00:00+00:00,479.532228,61.02880216,22.15521212,512.1539123,64.47492941,21.94187879,18.02958995,80.40372912,0.0,-11.07610441,9.060534799
2025-10-02 04:15:00+00:00,480.6821429,61.69903113,22.2,514.285834,63.91589027,22.0,17.91972789,83.61122449,0.0,-8.909311225,8.935408163
2025-10-02 04:30:00+00:00,484.742465,61.79545214,22.11161905,519.091774,63.79982684,22.0,18.09733333,86.54888889,0.0,-6.913571429,9.061326191
2025-10-02 04:45:00+00:00,496.843856,61.26803752,22.1430303,532.1422609,63.97127036,22.0730102,18.00727273,89.79501701,0.003846154,-4.651547619,9.390804989
2025-10-02 05:00:00+00:00,503.5728624,61.67630666,22.285,535.6806886,63.1954015,22.1,17.9,93.00723016,0.517698711,-2.423480039,9.271655678
2025-10-02 05:15:00+00:00,509.9441743,61.77278715,22.29142857,539.0382892,63.89466769,22.14428571,17.87857143,95.7860119,2.334435342,-0.54204932,9.962681406
2025-10-02 05:30:00+00:00,533.4562734,60.77079269,22.38666667,556.5380499,63.27425,22.24296296,17.97993651,99.09573621,8.000971722,1.697140822,11.21591508
2025-10-02 05:45:00+00:00,579.8314815,62.27527778,22.40231481,598.0195611,65.04840191,22.50793651,17.93807407,102.2532169,21.49372678,3.797121693,12.44533333
2025-10-02 06:00:00+00:00,649.4801138,60.27400037,22.47595238,666.3242199,62.08349151,22.55194187,17.94428571,105.3120421,28.67926439,5.838645581,12.27701786
2025-10-02 06:15:00+00:00,674.8428896,61.73066873,22.6308676,703.1094123,63.85849237,22.80476801,18.22018132,108.3512194,78.73002575,7.786527066,11.87802997
2025-10-02 06:30:00+00:00,761.5613077,60.12688665,22.78538446,808.5774079,86.75198694,22.8768424,17.96734694,111.502591,89.94984161,9.781447964,11.88333333
2025-10-02 06:45:00+00:00,814.4357393,78.84256854,22.55444444,913.0235075,209.8859157,23.08,17.65444444,115.0742857,77.75679321,11.95602381,12.54644444
2025-10-02 07:00:00+00:00,788.5210561,66.06904762,22.77559524,870.6332335,155.9797033,22.91964286,17.7984127,118.0851757,195.6421642,13.67946429,12.36651786
2025-10-02 07:15:00+00:00,795.1005953,65.33818182,22.9247619,862.4444279,149.4130503,22.99371429,17.67461279,121.6485281,234.7690098,15.70044012,12.4114127
2025-10-02 07:30:00+00:00,801.4275778,70.12732349,22.93111111,855.6725296,138.3403334,23.11746032,17.5,125.3844,251.6207746,17.61080808,12.9952381
2025-10-02 07:45:00+00:00,782.4005059,60.8549062,22.99047619,853.3172466,130.0126834,23.2,17.2375,128.7134779,297.0391551,19.2880102,13.33517857
2025-10-02 08:00:00+00:00,768.249223,61.53845136,23.22833333,815.1885073,96.71745277,23.18,17.11222222,132.3222106,279.3138611,20.92562882,13.54893693
2025-10-02 08:15:00+00:00,728.6043535,61.45523081,23.33089286,765.5166178,70.21290033,23.1797619,16.85510204,135.9640136,262.9278076,22.44743197,13.86718481
2025-10-02 08:30:00+00:00,748.6546657,61.16080065,23.27733333,824.7558291,104.7141472,23.27057143,17.06966667,139.7312857,179.5311947,23.90488095,14.14202381
2025-10-02 08:45:00+00:00,757.5890831,59.50015263,23.20035714,858.076366,165.0387312,23.46342404,17.10267857,143.5525,180.5204129,25.21867347,13.92593808
2025-10-02 09:00:00+00:00,747.6952437,60.3249062,23.34577778,844.1728149,135.0510244,23.60155556,17.09933333,147.4690695,274.9621765,26.43080471,14.48210606
2025-10-02 09:15:00+00:00,760.3776491,60.29055057,23.41025641,839.5084604,121.7464822,23.42271825,17.12179487,151.4371032,541.6307355,27.55115054,15.40189377
2025-10-02 09:30:00+00:00,734.2770291,60.53525641,23.46190476,778.2540515,113.861115,23.34777778,17.09285714,155.5370455,502.0625402,28.51666667,16.54305455
2025-10-02 09:45:00+00:00,677.103274,61.46767816,23.48035714,686.7045779,68.14846939,23.29166667,16.80357143,159.7677211,492.7532284,29.35416667,16.07091865
2025-10-02 10:00:00+00:00,655.3439899,62.4160582,23.45193651,700.2799743,64.05743811,23.15212698,16.9,163.9431472,378.0994096,30.01526224,15.01193828
2025-10-02 10:15:00+00:00,669.2759259,62.25068879,23.69619048,695.5189805,64.97842066,23.46933333,16.9,168.1697386,310.735322,30.52922222,13.98408273
2025-10-02 10:30:00+00:00,693.7769518,61.74977324,23.84910714,726.3498763,65.98196896,23.74880952,17.17788462,172.5253175,479.1578672,30.89059524,15.22632395
2025-10-02 10:45:00+00:00,691.1474694,62.41029461,23.9122449,712.7358368,70.37039645,23.84533333,17.15510204,176.9916667,481.2481166,31.15333333,15.51887302
2025-10-02 11:00:00+00:00,832.4894996,162.1810897,24.02076531,778.1853543,94.11183796,23.60714286,17.12142857,181.1997449,483.5015183,31.2,16.03446429
2025-10-02 11:15:00+00:00,834.2504665,317.0982804,24.76027778,785.0301452,77.14618879,23.6,17.09480423,185.6616111,484.1196505,31.05044444,15.90280135
2025-10-02 11:30:00+00:00,788.2596118,313.8724853,24.31837302,810.7473178,96.58792538,23.62946429,16.853943,189.8921645,481.3500705,30.74474026,16.4211501
2025-10-02 11:45:00+00:00,692.9448512,305.4013492,23.69722222,762.6761329,83.60046096,23.57672222,17.08822222,194.2842096,470.1795739,30.30019111,15.97535081
2025-10-02 12:00:00+00:00,659.7764912,276.378979,23.71155808,718.588355,63.19285957,23.48714286,17.21167652,197.7453389,461.0641673,29.83790038,15.94798024
2025-10-02 12:15:00+00:00,641.4500403,250.7626628,23.6357672,666.2194996,63.78898067,23.4,17.1,202.6027761,453.1683021,28.97888889,16.280533
2025-10-02 12:30:00+00:00,640.3952919,226.3819986,23.66071429,638.3137129,64.43992906,23.4,17.15714286,206.4005952,441.5261463,28.12209227,16.52172789
2025-10-02 12:45:00+00:00,637.937826,189.7506481,23.68666667,627.0843235,64.05520749,23.4677381,16.98088889,210.7746667,425.7956506,27.03866667,15.68168889
2025-10-02 13:00:00+00:00,658.9788694,153.2580808,23.5937619,659.522681,65.01420979,23.54666667,16.87333333,214.6502116,427.2971085,25.88417989,15.20034656
2025-10-02 13:15:00+00:00,648.6991798,131.6701067,23.73692308,655.1576067,65.5055397,23.65,16.9,218.8306859,348.2595211,24.49702381,15.77190476
2025-10-02 13:30:00+00:00,640.4029894,105.0065596,23.62740741,673.0559248,65.88831238,23.76548148,16.92666667,222.3685606,314.7076584,23.18793651,15.88633333
2025-10-02 13:45:00+00:00,606.0529053,85.22559524,23.86428571,618.9261564,67.36442675,23.8,17.05178571,226.2166329,397.9288108,21.62335819,16.11801452
2025-10-02 14:00:00+00:00,595.8582071,72.58095238,23.83925926,609.4195318,67.41390907,23.81407407,17.17333333,229.5158333,378.8431755,20.13343915,16.02246667
2025-10-02 14:15:00+00:00,586.0522014,62.63336168,23.87815476,595.0338773,67.08602757,23.91709184,17.03846154,232.9386281,322.1741802,18.50139456,16.22206169
2025-10-02 14:30:00+00:00,573.5605708,62.50963659,23.87266667,593.638547,65.56540598,24.00074074,16.82888889,236.7415344,285.7671123,16.605519,15.97559572
2025-10-02 14:45:00+00:00,564.3332057,62.482505,23.95833333,581.1764758,66.39697785,24.08035714,17.05555556,239.7415463,218.2612988,15.01106108,15.54612432
2025-10-02 15:00:00+00:00,549.0126454,63.30550912,23.79861111,598.0099529,63.40500409,23.92805556,17.39333333,243.5400185,148.0431061,12.85653439,14.94568939
2025-10-02 15:15:00+00:00,547.0935658,61.35712978,23.68333333,594.9357281,63.26864491,24.0047619,16.75204082,246.696737,164.0230284,10.94038961,15.20680952
2025-10-02 15:30:00+00:00,540.9849992,62.56285714,23.8,582.0883598,65.97021377,24.12,17.048,249.8894206,119.2384269,8.984,15.19663954
2025-10-02 15:45:00+00:00,532.7574888,62.32846801,23.8,569.5167178,65.73360204,24.05666667,16.56836735,253.0870556,65.66805921,6.969047619,14.79429286
2025-10-02 16:00:00+00:00,523.0748268,62.27600078,23.8,559.1636966,65.43526854,23.90501984,17.50332766,256.1437018,47.27034485,4.906797052,14.64147336
2025-10-02 16:15:00+00:00,512.8492593,61.53055556,23.8,548.3645286,65.03592593,23.74666667,17.01444444,259.5088571,22.46325752,2.638777778,14.5146619
2025-10-02 16:30:00+00:00,505.3742216,62.9986678,23.74071429,539.8100283,65.06019877,23.6,16.31153846,262.6067177,7.138191343,0.528571429,14.30714286
2025-10-02 16:45:00+00:00,499.4169068,62.55388889,23.63928571,533.3595299,65.42548718,23.50933333,17.23571429,265.6456667,1.638986092,-1.473611111,14.66577355
2025-10-02 17:00:00+00:00,494.2271131,63.15541792,23.52142857,528.5196008,65.51059747,23.4,16.7047619,268.7777551,0.189191232,-3.656462585,15.43217687
2025-10-02 17:15:00+00:00,491.7176701,61.42546729,23.43904762,522.8891047,64.75798357,23.33916667,16.40361905,271.7621825,0.0,-5.754526862,14.63268519
2025-10-02 17:30:00+00:00,488.9489305,62.37925837,23.4,519.5030702,65.39659439,23.29285714,17.26126984,275.0438276,0.0,-7.999132395,14.33318001
2025-10-02 17:45:00+00:00,485.9699663,64.01667534,23.36363636,516.5068201,64.45362296,23.19866667,17.3690404,277.9445657,0.0,-10.00555334,13.17974747
2025-10-02 18:00:00+00:00,484.2220042,63.17142857,23.3,514.9718287,64.238322,23.1047619,16.58093537,281.2761905,0.0,-12.22993197,13.75429138
2025-10-02 18:15:00+00:00,482.6469173,63.82314815,23.24666667,513.1014595,65.23955711,23.04666667,16.91333333,284.3197619,0.0,-14.21290476,13.39015777
2025-10-02 18:30:00+00:00,480.6367816,63.71706664,23.19333333,511.1743734,65.15788061,22.99777778,17.45028571,287.8223783,0.0,-16.46266089,13.52388889
2025-10-02 18:45:00+00:00,478.6348994,63.68718313,23.1,508.9330182,65.44040028,22.9,16.99370748,291.0144341,0.0,-18.40688312,13.03027972
2025-10-02 19:00:00+00:00,476.3580229,8.018181818,23.07333333,507.1381228,7.843137255,22.89222222,15.96971429,294.498127,0.0,-20.46805483,12.26247619
