,R01_07_CO201,R01_07_FCI01,R01_07_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTRK_VEN01_TI01,R01_06_TRU01,R01_08_TRU01
2025-10-01 12:15:00+00:00,499.7655161,270.6310663,23.41240602,202.6981228,555.9088365,29.33420068,15.73247024,16.97916667,23.75454545,23.55587912
2025-10-01 12:30:00+00:00,474.0624101,267.7773607,23.34424242,206.9578175,506.3194448,28.42542857,15.38688571,17.10277778,23.61712015,23.68044444
2025-10-01 12:45:00+00:00,503.154044,274.2478816,23.30972222,210.7588095,476.5520422,27.45952381,15.6017316,17.20748299,23.41157224,23.68001374
2025-10-01 13:00:00+00:00,470.2421849,268.8499439,23.27646465,214.5057323,419.3836693,26.32648148,15.51141764,16.99535714,23.76262626,23.29777778
2025-10-01 13:15:00+00:00,454.308486,265.0321036,23.23066327,218.787415,399.4198985,24.94285714,15.5663254,16.79285714,24.0,23.4684127
2025-10-01 13:30:00+00:00,451.3734012,265.7223131,23.246875,222.3443545,358.9441237,23.62341799,15.30874074,17.05777778,23.90049242,23.74917749
2025-10-01 13:45:00+00:00,454.8092146,266.5277912,23.37863565,226.279263,359.8908461,22.01831066,15.38011489,17.1,23.64360639,23.87642857
2025-10-01 14:00:00+00:00,452.525281,106.1521347,23.61949129,229.7851282,319.1753302,20.49,15.51251282,17.26857143,23.78108363,23.52564103
2025-10-01 14:15:00+00:00,463.1356949,51.40833558,23.80247451,233.3373911,302.204994,18.79274074,15.75628283,17.08761905,24.57930522,23.5640885
2025-10-01 14:30:00+00:00,461.0759019,51.69122649,24.02299843,236.8870465,279.2962891,16.98075397,16.2215462,16.53365385,24.84513806,23.6
2025-10-01 14:45:00+00:00,460.4763833,52.35572848,24.18275132,240.3391741,215.933485,15.11637085,15.78728571,17.07333333,25.13395433,23.694
2025-10-01 15:00:00+00:00,456.9210623,52.41544618,24.33928571,243.6656736,202.9948678,13.21368893,15.3885923,17.1,25.12009419,23.99274376
2025-10-01 15:15:00+00:00,472.1534793,51.79415114,24.50669565,246.9635943,175.7341887,11.26,15.51757576,16.85222222,24.71373798,24.50014978
2025-10-01 15:30:00+00:00,466.9651136,53.47336112,24.60066512,250.0711111,131.4118024,9.330011338,15.05923469,17.31744898,24.66071429,24.69075924
2025-10-01 15:45:00+00:00,460.4159658,54.97411423,24.74016835,253.3928802,49.87684584,7.20090404,14.82930548,16.61238095,24.5,24.45833333
2025-10-01 16:00:00+00:00,460.0097145,53.96941296,24.5701345,256.4337585,23.54961979,5.185884354,13.95973923,16.48571429,24.49830302,24.00446429
2025-10-01 16:15:00+00:00,457.5577778,53.66616162,24.5,259.5402578,19.27509736,3.113627225,13.0238442,17.41146032,24.30606061,23.74386243
2025-10-01 16:30:00+00:00,471.6791919,52.67815937,24.37953846,262.7977884,6.916084512,0.864708995,12.82537037,16.46833333,24.17953846,23.60603175
2025-10-01 16:45:00+00:00,480.5966982,55.3595386,24.3,265.5276786,2.39070799,-0.914030612,12.43377551,16.37857143,24.29142857,23.6
2025-10-01 17:00:00+00:00,486.9468041,54.56392418,24.28237334,268.9313273,0.282355871,-3.30060558,12.27468783,17.67244444,24.12222222,23.6
2025-10-01 17:15:00+00:00,498.8699078,53.8865398,24.2,271.9151361,0.0,-5.393622449,12.42508547,16.49583333,24.07802198,23.57857143
2025-10-01 17:30:00+00:00,490.6170202,54.17810214,24.11222222,275.2416693,0.0,-7.642468458,14.76115542,16.618,24.0,23.47671958
2025-10-01 17:45:00+00:00,496.9669425,53.97956207,24.08825439,278.2106009,0.0,-9.715705128,14.91258738,17.68761905,23.98601917,23.4
2025-10-01 18:00:00+00:00,502.8043701,55.62439523,24.0,281.366324,0.0,-11.83802597,14.23715873,16.50988095,23.9,23.38
2025-10-01 18:15:00+00:00,509.1166376,56.96703847,23.9012528,284.4828571,0.0,-13.86156746,12.00635884,16.85178571,23.81553851,23.3
2025-10-01 18:30:00+00:00,503.6527274,53.92077982,23.8,287.7976276,0.0,-15.93931319,11.51678581,17.48891981,23.76019196,23.28666667
2025-10-01 18:45:00+00:00,496.9228571,53.38802309,23.75174603,291.1972037,0.0,-18.02268783,11.25542857,15.95666667,23.7,23.2
2025-10-01 19:00:00+00:00,483.6913561,10.32467532,23.7,294.6418254,0.0,-20.10936508,11.0627551,18.175,23.7,23.2
2025-10-01 19:15:00+00:00,475.5923681,0.0,23.7,298.0412381,0.0,-21.98561905,11.01389286,18.27466667,23.71,23.2
2025-10-01 19:30:00+00:00,472.6144674,0.0,23.66190476,301.4634491,0.0,-23.79688025,11.11172269,18.4,23.79285714,23.2
2025-10-01 19:45:00+00:00,468.9059615,0.0,23.6,305.1077189,0.0,-25.64686195,10.7707697,18.20857143,23.6,23.16281481
2025-10-01 20:00:00+00:00,461.511693,0.0,23.56142857,308.8871919,0.0,-27.39306973,10.76382653,17.66190476,23.63857143,23.1
2025-10-01 20:15:00+00:00,459.6491958,0.0,23.5,312.7101744,0.0,-29.0461746,10.90542857,16.70333333,23.62969697,23.1
2025-10-01 20:30:00+00:00,457.9255051,0.0,23.5,316.7455423,0.0,-30.60983165,11.12936508,15.77066667,23.5,23.06555556
2025-10-01 20:45:00+00:00,456.742452,0.0,23.49940476,320.6207983,0.0,-31.99896359,11.25982143,14.95299145,23.56588509,23.0
2025-10-01 21:00:00+00:00,455.6184001,0.0,23.4,324.8987937,0.0,-33.35733333,11.69111111,14.37277778,23.6,23.0
2025-10-01 21:15:00+00:00,457.5136054,0.0,23.4,329.061746,0.0,-34.52820862,11.64727273,13.92329932,23.6,23.0
2025-10-01 21:30:00+00:00,457.3931277,0.0,23.37473951,333.3022222,0.0,-35.55333333,11.0932381,13.44666667,23.45081232,22.96666667
2025-10-01 21:45:00+00:00,457.016814,0.0,23.3,337.9924603,0.0,-36.48777778,11.06614358,13.1505102,23.49649123,22.9
2025-10-01 22:00:00+00:00,456.3226901,0.0,23.3,342.6029683,0.0,-37.2462381,10.68042857,12.91190476,23.5,22.9
2025-10-01 22:15:00+00:00,455.1821969,0.0,23.3,347.1555556,0.0,-37.81377551,10.34757937,12.89285714,23.39146259,22.9
2025-10-01 22:30:00+00:00,454.409705,0.0,23.24625,351.6678408,0.0,-38.18288526,10.38076984,12.69152116,23.3,22.9
2025-10-01 22:45:00+00:00,453.4855271,0.0,23.2,356.6597619,0.0,-38.47333333,10.60419683,12.6,23.355,22.88074074
2025-10-01 23:00:00+00:00,452.5979892,0.0,23.2,66.09103896,0.0,-38.5,10.54327345,12.52307692,23.4,22.8
2025-10-01 23:15:00+00:00,451.8862078,0.0,23.2,6.103640212,0.0,-38.389,10.89209524,12.4,23.35878788,22.8
2025-10-01 23:30:00+00:00,450.7281149,0.0,23.18905024,10.71366754,0.0,-38.06632653,10.75607653,12.4,23.2,22.8
2025-10-01 23:45:00+00:00,447.2507466,0.0,23.1,15.5285,0.0,-37.59922222,10.67308531,12.4,23.2,22.8
2025-10-02 00:00:00+00:00,446.3166327,0.0,23.1,19.84723639,0.0,-36.97138605,10.42755952,12.4,23.23220999,22.79017857
2025-10-02 00:15:00+00:00,447.056728,0.0,23.1,24.50862434,0.0,-36.15351852,10.69593333,12.4,23.3,22.7
2025-10-02 00:30:00+00:00,445.7966485,0.0,23.094,29.01571368,0.0,-35.15841751,10.58583007,12.4,23.3,22.7
2025-10-02 00:45:00+00:00,444.8784965,0.0,23.03781323,33.52180272,0.0,-34.04190476,10.31354592,12.4,23.14183673,22.7
2025-10-02 01:00:00+00:00,443.3993939,0.0,23.0,37.55836508,0.0,-32.82687831,10.78031111,12.4,23.1,22.7
2025-10-02 01:15:00+00:00,443.640873,0.0,23.0,41.73117914,0.0,-31.4425737,10.68797477,12.4,23.1,22.7
2025-10-02 01:30:00+00:00,442.313431,0.0,23.0,45.53448004,0.0,-30.02471693,10.18535354,12.4,23.12967033,22.69916667
2025-10-02 01:45:00+00:00,442.5672718,0.0,23.0,49.64727615,0.0,-28.34748148,10.43528391,12.4,23.2,22.63492641
2025-10-02 02:00:00+00:00,443.2763605,0.0,23.0,53.25559807,0.0,-26.74671202,10.10569643,12.4,23.2,22.62857143
2025-10-02 02:15:00+00:00,443.6051241,0.0,23.0,56.89953535,0.0,-24.9977037,9.786533333,12.4,23.172,22.6
2025-10-02 02:30:00+00:00,444.7862512,0.0,22.93452381,60.58491572,0.0,-23.08940668,9.540555556,12.4,23.03265306,22.6
2025-10-02 02:45:00+00:00,447.1389754,0.0,22.9,63.97,0.0,-21.25573232,9.175579798,12.4,23.0,22.6
2025-10-02 03:00:00+00:00,447.0819728,31.20858689,22.9,67.38746212,0.0,-19.30179808,8.93375,14.73333333,23.0,22.57857143
2025-10-02 03:15:00+00:00,448.7951515,52.66347763,22.84266667,70.72765079,0.0,-17.25121405,8.905515152,20.35178571,23.01726263,22.5
2025-10-02 03:30:00+00:00,451.4668466,51.92332434,22.8,74.04311111,0.0,-15.18333333,8.929133333,17.80688889,22.9,22.5
2025-10-02 03:45:00+00:00,452.8040751,52.06046366,22.8,77.32001134,0.0,-13.13767007,9.097911041,18.26122449,22.9,22.5
2025-10-02 04:00:00+00:00,454.4581556,51.46587896,22.8,80.40372912,0.0,-11.07610441,9.060534799,18.02958995,22.94094276,22.5
2025-10-02 04:15:00+00:00,456.6156463,51.03601491,22.8,83.61122449,0.0,-8.909311225,8.935408163,17.91972789,23.0,22.5
2025-10-02 04:30:00+00:00,457.5115219,50.64274074,22.8,86.54888889,0.0,-6.913571429,9.061326191,18.09733333,23.0,22.5
2025-10-02 04:45:00+00:00,458.9048605,50.79558442,22.8,89.79501701,0.003846154,-4.651547619,9.390804989,18.00727273,22.97857143,22.5
2025-10-02 05:00:00+00:00,460.4379585,50.12895534,22.8,93.00723016,0.517698711,-2.423480039,9.271655678,17.9,22.8,22.5
2025-10-02 05:15:00+00:00,462.6629735,50.32547928,22.8,95.7860119,2.334435342,-0.54204932,9.962681406,17.87857143,22.94415584,22.5
2025-10-02 05:30:00+00:00,481.455716,49.73566614,22.8,99.09573621,8.000971722,1.697140822,11.21591508,17.97993651,22.995,22.5
2025-10-02 05:45:00+00:00,482.3983732,51.36699663,22.8,102.2532169,21.49372678,3.797121693,12.44533333,17.93807407,22.822,22.4773064
2025-10-02 06:00:00+00:00,492.8203603,50.36944955,22.8,105.3120421,28.67926439,5.838645581,12.27701786,17.94428571,22.81142857,22.80779532
2025-10-02 06:15:00+00:00,524.5041162,50.69706492,22.8,108.3512194,78.73002575,7.786527066,11.87802997,18.22018132,22.98169697,23.06115212
2025-10-02 06:30:00+00:00,568.8247862,50.25741478,22.94519814,111.502591,89.94984161,9.781447964,11.88333333,17.96734694,22.8,23.13798791
2025-10-02 06:45:00+00:00,590.0195527,58.35760906,23.18440781,115.0742857,77.75679321,11.95602381,12.54644444,17.65444444,22.97659396,23.1309596
2025-10-02 07:00:00+00:00,666.5391455,78.67210884,23.13804511,118.0851757,195.6421642,13.67946429,12.36651786,17.7984127,23.26550662,23.09970779
2025-10-02 07:15:00+00:00,749.1608842,112.8967299,23.29476445,121.6485281,234.7690098,15.70044012,12.4114127,17.67461279,23.54753981,23.12268437
2025-10-02 07:30:00+00:00,760.470695,140.807334,23.42405853,125.3844,251.6207746,17.61080808,12.9952381,17.5,23.51794872,23.34261905
2025-10-02 07:45:00+00:00,706.5674825,171.868956,23.37761981,128.7134779,297.0391551,19.2880102,13.33517857,17.2375,23.28168498,23.29821429
2025-10-02 08:00:00+00:00,713.7710946,198.8586302,23.41689427,132.3222106,279.3138611,20.92562882,13.54893693,17.11222222,23.26945934,23.256
2025-10-02 08:15:00+00:00,900.4092083,258.4211671,24.11456263,135.9640136,262.9278076,22.44743197,13.86718481,16.85510204,23.52527285,23.32376374
2025-10-02 08:30:00+00:00,903.4029313,269.769199,24.38132381,139.7312857,179.5311947,23.90488095,14.14202381,17.06966667,23.5,23.3
2025-10-02 08:45:00+00:00,868.3772676,265.9756,24.41127774,143.5525,180.5204129,25.21867347,13.92593808,17.10267857,23.29421245,23.29571429
2025-10-02 09:00:00+00:00,605.9660621,268.7403752,23.82677432,147.4690695,274.9621765,26.43080471,14.48210606,17.09933333,23.28666667,23.29089744
2025-10-02 09:15:00+00:00,558.1224627,268.6306696,23.71348901,151.4371032,541.6307355,27.55115054,15.40189377,17.12179487,23.3,23.31326531
2025-10-02 09:30:00+00:00,553.3045069,272.237272,23.62145679,155.5370455,502.0625402,28.51666667,16.54305455,17.09285714,23.3,23.47333333
2025-10-02 09:45:00+00:00,544.4705254,271.1174778,23.51607143,159.7677211,492.7532284,29.35416667,16.07091865,16.80357143,23.3,23.27294501
2025-10-02 10:00:00+00:00,559.1659674,273.1531935,23.5,163.9431472,378.0994096,30.01526224,15.01193828,16.9,23.3,23.1
2025-10-02 10:15:00+00:00,588.1799361,267.7694794,23.5,168.1697386,310.735322,30.52922222,13.98408273,16.9,23.3,23.06571429
2025-10-02 10:30:00+00:00,579.3580507,270.0390399,23.5,172.5253175,479.1578672,30.89059524,15.22632395,17.17788462,23.24737734,22.94444444
2025-10-02 10:45:00+00:00,565.4965324,268.6378808,23.5,176.9916667,481.2481166,31.15333333,15.51887302,17.15510204,23.25973064,22.9
2025-10-02 11:00:00+00:00,583.8189909,268.4520007,23.5,181.1997449,483.5015183,31.2,16.03446429,17.12142857,23.29569326,22.94285714
2025-10-02 11:15:00+00:00,716.7527925,271.1382356,23.61197148,185.6616111,484.1196505,31.05044444,15.90280135,17.09480423,23.40148148,22.96183333
2025-10-02 11:30:00+00:00,695.3775648,270.5741812,23.69702381,189.8921645,481.3500705,30.74474026,16.4211501,16.853943,23.56311407,23.01755952
2025-10-02 11:45:00+00:00,663.933813,266.6300019,23.66944444,194.2842096,470.1795739,30.30019111,15.97535081,17.08822222,23.84090909,23.01428571
2025-10-02 12:00:00+00:00,607.7588692,269.2294649,23.65252907,197.7453389,461.0641673,29.83790038,15.94798024,17.21167652,24.03232134,23.2735223
2025-10-02 12:15:00+00:00,615.3167394,271.6493497,23.53142857,202.6027761,453.1683021,28.97888889,16.280533,17.1,23.91320802,23.23333333
2025-10-02 12:30:00+00:00,558.4967948,267.9962832,23.6,206.4005952,441.5261463,28.12209227,16.52172789,17.15714286,23.64264069,23.28809524
2025-10-02 12:45:00+00:00,530.0409102,265.2879262,23.53362201,210.7746667,425.7956506,27.03866667,15.68168889,16.98088889,23.6,23.32843915
2025-10-02 13:00:00+00:00,521.4623491,268.5814501,23.52015432,214.6502116,427.2971085,25.88417989,15.20034656,16.87333333,23.75046296,23.25721212
2025-10-02 13:15:00+00:00,529.0894558,272.7771514,23.59693878,218.8306859,348.2595211,24.49702381,15.77190476,16.9,23.85837258,23.1
2025-10-02 13:30:00+00:00,535.8127454,269.2379528,23.6,222.3685606,314.7076584,23.18793651,15.88633333,16.92666667,23.9,23.1
2025-10-02 13:45:00+00:00,539.6903943,269.0580288,23.6,226.2166329,397.9288108,21.62335819,16.11801452,17.05178571,23.91462585,23.1
2025-10-02 14:00:00+00:00,525.5752896,268.3167886,23.61371429,229.5158333,378.8431755,20.13343915,16.02246667,17.17333333,23.98609524,23.01571429
2025-10-02 14:15:00+00:00,532.9455211,269.7734108,23.7,232.9386281,322.1741802,18.50139456,16.22206169,17.03846154,24.07357143,23.08571429
2025-10-02 14:30:00+00:00,521.2784084,270.3944465,23.88422222,236.7415344,285.7671123,16.605519,15.97559572,16.82888889,24.14666667,23.1
2025-10-02 14:45:00+00:00,497.2411456,269.8082864,24.07880184,239.7415463,218.2612988,15.01106108,15.54612432,17.05555556,24.22222539,23.1484127
2025-10-02 15:00:00+00:00,482.3249206,107.5213535,24.06076603,243.5400185,148.0431061,12.85653439,14.94568939,17.39333333,24.15475385,23.28307692
2025-10-02 15:15:00+00:00,478.6986996,52.92445505,24.37809498,246.696737,164.0230284,10.94038961,15.20680952,16.75204082,24.43232896,23.71483516
2025-10-02 15:30:00+00:00,474.9023704,53.31826434,24.55240813,249.8894206,119.2384269,8.984,15.19663954,17.048,24.60823529,23.72580808
2025-10-02 15:45:00+00:00,473.0105807,53.28115942,24.66,253.0870556,65.66805921,6.969047619,14.79429286,16.56836735,24.7738271,23.52
2025-10-02 16:00:00+00:00,462.6242488,53.03583578,24.74438776,256.1437018,47.27034485,4.906797052,14.64147336,17.50332766,24.8,23.57857143
2025-10-02 16:15:00+00:00,453.3548077,53.03284201,24.625,259.5088571,22.46325752,2.638777778,14.5146619,17.01444444,24.8,23.6
2025-10-02 16:30:00+00:00,447.4752747,53.3124821,24.55989011,262.6067177,7.138191343,0.528571429,14.30714286,16.31153846,24.68154129,23.6
2025-10-02 16:45:00+00:00,444.1094548,53.02362372,24.5,265.6456667,1.638986092,-1.473611111,14.66577355,17.23571429,24.60377926,23.57166667
2025-10-02 17:00:00+00:00,444.0572562,53.78864469,24.43755102,268.7777551,0.189191232,-3.656462585,15.43217687,16.7047619,24.5612585,23.54142857
2025-10-02 17:15:00+00:00,445.55066,52.46733218,24.4,271.7621825,0.0,-5.754526862,14.63268519,16.40361905,24.38447665,23.5
2025-10-02 17:30:00+00:00,458.5926342,51.21260729,24.3,275.0438276,0.0,-7.999132395,14.33318001,17.26126984,24.24076757,23.4
2025-10-02 17:45:00+00:00,453.723719,51.33031267,24.26944444,277.9445657,0.0,-10.00555334,13.17974747,17.3690404,24.14245434,23.4
2025-10-02 18:00:00+00:00,445.4755859,51.65854631,24.14116185,281.2761905,0.0,-12.22993197,13.75429138,16.58093537,24.04116185,23.33571429
2025-10-02 18:15:00+00:00,443.4833333,51.61706358,24.04623656,284.3197619,0.0,-14.21290476,13.39015777,16.91333333,24.0,23.3
2025-10-02 18:30:00+00:00,443.4444297,51.69988948,23.93944444,287.8223783,0.0,-16.46266089,13.52388889,17.45028571,24.03590026,23.20583333
2025-10-02 18:45:00+00:00,450.7217769,52.2702381,23.9,291.0144341,0.0,-18.40688312,13.03027972,16.99370748,23.9,23.17857143
2025-10-02 19:00:00+00:00,456.7661616,6.931481482,23.86760784,294.498127,0.0,-20.46805483,12.26247619,15.96971429,23.98740741,23.15712121
2025-10-02 19:15:00+00:00,448.5732701,0.0,23.86373626,297.4937358,0.0,-22.14691043,11.5203649,16.06105442,23.96083958,23.2
2025-10-02 19:30:00+00:00,446.8190476,0.0,23.8,301.3850286,0.0,-24.23599327,11.4756069,15.92307692,23.98512821,23.2
2025-10-02 19:45:00+00:00,445.2756133,0.0,23.75651261,304.8531253,0.0,-25.95001546,11.32563559,15.905,23.85366273,23.2
2025-10-02 20:00:00+00:00,442.8140741,0.0,23.7,308.5302143,0.0,-27.70863492,10.9067619,15.99692308,23.81511111,23.2
2025-10-02 20:15:00+00:00,439.7625607,0.0,23.7,312.3101256,0.0,-29.27927787,10.6585119,16.0,23.7,23.15714286
2025-10-02 20:30:00+00:00,439.8106782,0.0,23.69181818,316.5362303,0.0,-30.97138889,10.84349206,15.81466667,23.70818182,23.1
2025-10-02 20:45:00+00:00,440.8333333,0.0,23.6,320.7386966,0.0,-32.41877137,10.88192016,15.65,23.76168092,23.1
2025-10-02 21:00:00+00:00,439.4120704,0.0,23.6,324.6614286,0.0,-33.67333333,10.21291429,15.41666667,23.6,23.1
2025-10-02 21:15:00+00:00,438.6169203,0.0,23.53247148,329.1328571,0.0,-34.94619048,9.925714286,15.0702381,23.63867244,23.1
2025-10-02 21:30:00+00:00,437.5826768,0.0,23.5,333.4452078,0.0,-35.98614881,9.875,14.86777778,23.55857143,23.09416667
2025-10-02 21:45:00+00:00,437.025463,0.0,23.5,337.707004,0.0,-36.82619048,9.930678932,14.67954545,23.5,23.0
2025-10-02 22:00:00+00:00,436.9406899,0.0,23.46906433,342.3662778,0.0,-37.60805556,9.756222222,14.45714286,23.564,23.0
2025-10-02 22:15:00+00:00,435.2396865,0.0,23.4,347.2066041,0.0,-38.20742424,9.579738095,14.23846154,23.6,23.0
2025-10-02 22:30:00+00:00,435.2477406,0.0,23.4,352.1079159,0.0,-38.61467223,9.473133117,14.05714286,23.47103175,22.97142857
2025-10-02 22:45:00+00:00,435.4897016,0.0,23.36666667,356.6388618,0.0,-38.83752137,9.482672402,13.94444444,23.4,22.9
2025-10-02 23:00:00+00:00,436.0785002,0.0,23.3,129.7861905,0.0,-38.89880952,9.497380952,13.81346154,23.48839286,22.9
2025-10-02 23:15:00+00:00,436.57558,0.0,23.3,6.324880952,0.0,-38.74692857,9.507968254,13.64444444,23.5,22.9
